
1630166842.652854,4142,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '4142'}
1630166886.441708,4142,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '4142'}
1630166892.918551,4142,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '4142'}
1630171036.626976,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171041.553109,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171046.514348,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171051.563829,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171056.578052,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171061.511009,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171066.60539,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171071.619165,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171076.512364,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171081.544679,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171086.55433,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171091.511885,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171096.580937,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171101.594225,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171106.515624,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171111.62551,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171116.512223,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171121.651176,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171126.516164,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171131.572015,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171136.581656,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171141.599901,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171146.517242,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171151.524014,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171156.514477,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171161.654414,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171166.513473,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171171.57572,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171176.519174,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:462.99999999999994,276.99999999999994,476.005,488.0500000000001,535.02,364.01,442.99,412.97', 'worker-id': '4142'}
1630171275.799432,4142,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '4142'}
1630171321.6103,4142,{'stage': 'tutorial', 'action': 'Moving on from tutorial', 'worker-id': '4142'}
1630171324.71246,4142,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '4142', 'stage': 1}
1630171327.216351,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,0.02595759776412382,0.02497123161009353,0.025549012290593524,0.022061915158078215', 'worker-id': '4142'}
1630171328.601042,4142,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7457142857142857,0.88]', 'worker-id': '4142', 'stage': 1}
1630171328.771303,4142,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '4142'}
1630171328.979819,4142,{'stage': 1, 'action': 'robot UAV1 is no longer idle', 'worker-id': '4142'}
1630171332.223423,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,2.453015331458557,0.05411144360456284,0.053685798326968466,0.04537817234338002', 'worker-id': '4142'}
1630171332.442174,4142,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '4142', 'stage': 1}
1630171335.632288,4142,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '4142', 'stage': 1}
1630171337.10759,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,21.43300775722682,0.08207571064138197,0.08155422871052902,0.07079090358282697', 'worker-id': '4142'}
1630171337.976166,4142,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.8157142857142857,0.37857142857142856]', 'worker-id': '4142', 'stage': 1}
1630171338.077923,4142,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '4142'}
1630171338.159371,4142,{'stage': 1, 'action': 'robot UAV2 is no longer idle', 'worker-id': '4142'}
1630171342.080557,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,47.107403518423524,4.748978475468974,0.10901532602565528,0.10390112285384043', 'worker-id': '4142'}
1630171344.433262,4142,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '4142', 'stage': 1}
1630171345.630292,4142,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '4142', 'stage': 1}
1630171347.276304,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,68.70330674629183,29.79212595174999,0.13361787631426314,0.1242801180230384', 'worker-id': '4142'}
1630171347.326849,4142,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.24428571428571427,0.36714285714285716]', 'worker-id': '4142', 'stage': 1}
1630171348.023526,4142,{'stage': 1, 'action': 'robot UAV3 is no longer idle', 'worker-id': '4142'}
1630171352.32673,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,87.13547812311876,47.01236349858025,9.504012718487289,0.14084579992325405', 'worker-id': '4142'}
1630171352.718161,4142,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '4142', 'stage': 1}
1630171355.295755,4142,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '4142', 'stage': 1}
1630171356.665074,4142,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.11571428571428571,0.7557142857142857]', 'worker-id': '4142', 'stage': 1}
1630171356.964705,4142,{'stage': 1, 'action': 'robot UAV4 is idle', 'worker-id': '4142'}
1630171357.058914,4142,{'stage': 1, 'action': 'robot UAV4 is no longer idle', 'worker-id': '4142'}
1630171357.07651,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,109.88460324250578,83.66179283554695,41.47561525021648,0.1635283942047918', 'worker-id': '4142'}
1630171359.392693,4142,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '4142'}
1630171362.19302,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,126.82221734160468,115.0494179745601,69.51432874456488,5.3336686859090126', 'worker-id': '4142'}
1630171362.202685,4142,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '4142', 'stage': 1}
1630171367.041703,4142,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7414285714285714,0.7857142857142857]', 'worker-id': '4142', 'stage': 1}
1630171367.044709,4142,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8714285714285714,0.7828571428571428]', 'worker-id': '4142', 'stage': 1}
1630171367.125336,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,133.62706637741562,122.71173440278726,86.59856100706548,19.427699862829115', 'worker-id': '4142'}
1630171367.146845,4142,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '4142'}
1630171367.459657,4142,{'stage': 1, 'action': 'robot UAV1 is no longer idle', 'worker-id': '4142'}
1630171372.152451,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,139.80682552173513,145.53703721867916,118.07208420773976,42.07783696009259', 'worker-id': '4142'}
1630171377.07581,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,157.31211963115823,180.76276234432729,151.70117018243027,65.49519951980301', 'worker-id': '4142'}
1630171382.128123,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,192.73552031973122,215.05607150978727,184.43617469382556,89.09004238007239', 'worker-id': '4142'}
1630171387.109173,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,215.41175678061882,237.90710247905298,203.32078463055353,104.80476638060875', 'worker-id': '4142'}
1630171392.717119,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,222.27258321013994,262.86550871787534,228.3979813252531,126.1883611745443', 'worker-id': '4142'}
1630171397.10729,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,239.60252802656083,293.27926549137675,259.43989605483756,147.3052238514546', 'worker-id': '4142'}
1630171402.115102,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,257.90720396879857,321.71378149613827,287.16290235783424,167.3509271781471', 'worker-id': '4142'}
1630171407.342299,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,277.82176299224056,351.17130615591594,317.6885783395838,188.7594622667831', 'worker-id': '4142'}
1630171410.424371,4142,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '4142'}
1630171411.613905,4142,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.31285714285714283,0.7828571428571428]', 'worker-id': '4142', 'stage': 1}
1630171411.688461,4142,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '4142'}
1630171411.822357,4142,{'stage': 1, 'action': 'robot UAV1 is no longer idle', 'worker-id': '4142'}
1630171412.07719,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,298.21423998687743,378.3673891236983,346.3899642196312,209.8800840510986', 'worker-id': '4142'}
1630171412.237538,4142,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '4142', 'stage': 1}
1630171412.748056,4142,{'action': 'remove-waypoint', 'target': 'UAV4', 'worker-id': '4142', 'stage': 1}
1630171412.760515,4142,{'stage': 1, 'action': 'robot UAV4 is no longer idle', 'worker-id': '4142'}
1630171413.079831,4142,{'stage': 1, 'action': 'robot UAV4 is idle', 'worker-id': '4142'}
1630171413.519992,4142,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '4142', 'stage': 1}
1630171413.874031,4142,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '4142', 'stage': 1}
1630171414.025071,4142,{'stage': 1, 'action': 'robot UAV1 is no longer idle', 'worker-id': '4142'}
1630171414.204421,4142,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '4142'}
1630171414.746775,4142,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '4142'}
1630171415.182302,4142,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '4142', 'stage': 1}
1630171417.139152,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,309.0548295057807,401.48461657413685,372.19333242420606,226.47546818811995', 'worker-id': '4142'}
1630171422.200593,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,311.55105267469287,410.52174330510945,402.1451371808465,232.5518315048885', 'worker-id': '4142'}
1630171423.419314,4142,{'stage': 1, 'action': 'collected cache', 'worker-id': '4142'}
1630171426.891534,4142,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '4142', 'stage': 1}
1630171427.13635,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,312.9786378826732,420.54249518280386,426.8563180940861,244.10528493810523', 'worker-id': '4142'}
1630171427.886068,4142,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.22428571428571428,0.7814285714285715]', 'worker-id': '4142', 'stage': 1}
1630171430.474297,4142,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '4142', 'stage': 1}
1630171431.842742,4142,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.8328571428571429,0.45285714285714285]', 'worker-id': '4142', 'stage': 1}
1630171432.053509,4142,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '4142'}
1630171432.115171,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,313.1997774582366,426.4346584727206,448.81260330510185,247.78434963346302', 'worker-id': '4142'}
1630171432.431693,4142,{'stage': 1, 'action': 'robot UAV2 is no longer idle', 'worker-id': '4142'}
1630171433.301085,4142,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '4142', 'stage': 1}
1630171434.789887,4142,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5657142857142857,0.4185714285714286]', 'worker-id': '4142', 'stage': 1}
1630171434.936417,4142,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '4142'}
1630171435.154423,4142,{'stage': 1, 'action': 'robot UAV1 is no longer idle', 'worker-id': '4142'}
1630171437.442633,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,316.36431024399275,442.8522101382122,485.0455964832897,275.50324906109233', 'worker-id': '4142'}
1630171440.087016,4142,{'stage': 1, 'action': 'robot UAV3 is idle', 'worker-id': '4142'}
1630171442.180807,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,334.89746191361513,477.27371552330584,514.3185076787191,303.17382062065593', 'worker-id': '4142'}
1630171444.06145,4142,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '4142'}
1630171447.078025,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,361.9938409181607,502.6949976997569,522.9464921419587,323.7235674504816', 'worker-id': '4142'}
1630171448.600829,4142,{'stage': 1, 'action': 'robot UAV4 is idle', 'worker-id': '4142'}
1630171451.364978,4142,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '4142', 'stage': 1}
1630171451.91699,4142,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.33,0.32285714285714284]', 'worker-id': '4142', 'stage': 1}
1630171452.026666,4142,{'stage': 1, 'action': 'robot UAV3 is idle', 'worker-id': '4142'}
1630171452.092762,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,389.8482844986276,510.14422097659,530.6128698366274,340.0862708466469', 'worker-id': '4142'}
1630171452.188093,4142,{'stage': 1, 'action': 'robot UAV3 is no longer idle', 'worker-id': '4142'}
1630171455.02196,4142,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '4142', 'stage': 1}
1630171456.46248,4142,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.13,0.6571428571428571]', 'worker-id': '4142', 'stage': 1}
1630171456.528379,4142,{'stage': 1, 'action': 'robot UAV4 is idle', 'worker-id': '4142'}
1630171456.688235,4142,{'stage': 1, 'action': 'robot UAV4 is no longer idle', 'worker-id': '4142'}
1630171457.078977,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,417.95447623288874,523.5498658759985,537.002793552423,344.6503428674703', 'worker-id': '4142'}
1630171460.810844,4142,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '4142', 'stage': 1}
1630171461.971528,4142,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '4142'}
1630171461.970947,4142,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.8842857142857142,0.44857142857142857]', 'worker-id': '4142', 'stage': 1}
1630171462.207909,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,446.7172533834387,528.5970660978068,554.1552254651275,350.6245338008951', 'worker-id': '4142'}
1630171462.47253,4142,{'stage': 1, 'action': 'robot UAV2 is no longer idle', 'worker-id': '4142'}
1630171466.938656,4142,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.9385714285714286,0.44285714285714284]', 'worker-id': '4142', 'stage': 1}
1630171467.076849,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,479.72979026383996,533.0837199854847,581.6137421921227,370.06412410209197', 'worker-id': '4142'}
1630171467.497698,4142,{'stage': 1, 'action': 'robot UAV3 is idle', 'worker-id': '4142'}
1630171470.896194,4142,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '4142', 'stage': 1}
1630171471.62831,4142,{'stage': 1, 'action': 'robot UAV3 is idle', 'worker-id': '4142'}
1630171471.743276,4142,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.2571428571428571,0.25857142857142856]', 'worker-id': '4142', 'stage': 1}
1630171471.844889,4142,{'stage': 1, 'action': 'robot UAV3 is no longer idle', 'worker-id': '4142'}
1630171472.076954,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,505.2540179928051,548.8430725846781,597.0772988717225,395.7659723214696', 'worker-id': '4142'}
1630171475.439507,4142,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.17714285714285713,0.2557142857142857]', 'worker-id': '4142', 'stage': 1}
1630171477.085097,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,530.1357997694371,567.0807290097697,604.0697665228784,421.047682374637', 'worker-id': '4142'}
1630171482.083077,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,542.5522738178846,575.9587094336396,613.8283640869959,433.2251991839902', 'worker-id': '4142'}
1630171487.135901,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,547.421067340525,577.0196524731087,618.533100600769,437.774801349865', 'worker-id': '4142'}
1630171487.298456,4142,{'stage': 1, 'action': 'robot UAV4 is idle', 'worker-id': '4142'}
1630171490.283205,4142,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '4142'}
1630171496.23735,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,567.3498320908296,596.1694753715669,631.5179908957921,446.03736267701055', 'worker-id': '4142'}
1630171496.29424,4142,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '4142', 'stage': 1}
1630171496.554575,4142,{'stage': 1, 'action': 'robot UAV3 is idle', 'worker-id': '4142'}
1630171496.949194,4142,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.08285714285714285,0.7228571428571429]', 'worker-id': '4142', 'stage': 1}
1630171497.042456,4142,{'stage': 1, 'action': 'robot UAV4 is idle', 'worker-id': '4142'}
1630171497.121311,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,572.395238079607,596.5903528228212,634.924171672438,448.2654654147593', 'worker-id': '4142'}
1630171497.297336,4142,{'stage': 1, 'action': 'robot UAV4 is no longer idle', 'worker-id': '4142'}
1630171498.560497,4142,{'stage': 1, 'action': 'robot UAV4 is idle', 'worker-id': '4142'}
1630171498.701562,4142,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '4142', 'stage': 1}
1630171499.803878,4142,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.9485714285714286,0.3585714285714286]', 'worker-id': '4142', 'stage': 1}
1630171504.28438,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,588.2767949747619,601.8766706635466,635.9563294939463,452.0934445565445', 'worker-id': '4142'}
1630171504.55944,4142,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '4142', 'stage': 1}
1630171505.408487,4142,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.047142857142857146,0.6928571428571428]', 'worker-id': '4142', 'stage': 1}
1630171505.547483,4142,{'stage': 1, 'action': 'robot UAV4 is idle', 'worker-id': '4142'}
1630171505.750691,4142,{'stage': 1, 'action': 'robot UAV4 is no longer idle', 'worker-id': '4142'}
1630171506.045362,4142,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '4142'}
1630171509.864017,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,597.6434429214839,609.1305432620289,636.5408887443041,453.0199439226842', 'worker-id': '4142'}
1630171510.028551,4142,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '4142', 'stage': 1}
1630171510.350591,4142,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.16285714285714287,0.2985714285714286]', 'worker-id': '4142', 'stage': 1}
1630171510.449933,4142,{'stage': 1, 'action': 'robot UAV3 is idle', 'worker-id': '4142'}
1630171510.694162,4142,{'stage': 1, 'action': 'robot UAV3 is no longer idle', 'worker-id': '4142'}
1630171511.080403,4142,{'stage': 1, 'action': 'robot UAV3 is idle', 'worker-id': '4142'}
1630171514.059218,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,602.4233943900756,631.3264619810589,636.6555464610833,465.88064335823776', 'worker-id': '4142'}
1630171514.4225,4142,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '4142', 'stage': 1}
1630171514.892148,4142,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '4142'}
1630171515.064362,4142,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.19857142857142857,0.3442857142857143]', 'worker-id': '4142', 'stage': 1}
1630171518.244875,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,608.0685573093929,649.0971227945573,637.1890739481668,477.0069218587991', 'worker-id': '4142'}
1630171520.498511,4142,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '4142', 'stage': 1}
1630171521.652935,4142,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '4142', 'stage': 1}
1630171522.012405,4142,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.9257142857142857,0.28]', 'worker-id': '4142', 'stage': 1}
1630171522.034774,4142,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '4142'}
1630171522.187905,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,619.089369248291,657.2591488754663,649.6375250209209,491.7703551133831', 'worker-id': '4142'}
1630171522.316132,4142,{'stage': 1, 'action': 'robot UAV2 is no longer idle', 'worker-id': '4142'}
1630171525.364531,4142,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '4142'}
1630171525.515565,4142,{'stage': 1, 'action': 'robot UAV2 is no longer idle', 'worker-id': '4142'}
1630171525.519239,4142,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '4142'}
1630171526.042923,4142,{'stage': 1, 'action': 'robot UAV4 is idle', 'worker-id': '4142'}
1630171527.142771,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,620.7098602918445,665.8579590407968,688.322595458923,519.5975771561158', 'worker-id': '4142'}
1630171533.030315,4142,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '4142', 'stage': 1}
1630171533.052458,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,620.8524905048433,667.1225582968117,711.9688093024812,531.2747294054764', 'worker-id': '4142'}
1630171533.189163,4142,{'stage': 1, 'action': 'robot UAV3 is idle', 'worker-id': '4142'}
1630171533.735176,4142,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.9,0.26285714285714284]', 'worker-id': '4142', 'stage': 1}
1630171533.771024,4142,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '4142'}
1630171534.06278,4142,{'stage': 1, 'action': 'robot UAV2 is no longer idle', 'worker-id': '4142'}
1630171537.137828,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,621.0638833533523,672.000577927685,728.9380212053273,542.218087538356', 'worker-id': '4142'}
1630171542.135366,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,621.0982414690644,713.5095149056157,742.7888805739627,551.3663912277805', 'worker-id': '4142'}
1630171545.983777,4142,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '4142', 'stage': 1}
1630171547.110701,4142,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,621.1223946425416,741.6778985201671,753.334493140924,552.9375123664228', 'worker-id': '4142'}
