
1629214413.642514,7490,{'tag': 'Whatisyourage', 'type': 'dropdown', 'selection': 1, 'worker-id': '7490'}
1629218555.88033,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7228571428571429,0.8171428571428572]', 'worker-id': '7490', 'stage': 2}
1629218558.343446,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218559.157318,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7442857142857143,0.8528571428571429]', 'worker-id': '7490', 'stage': 2}
1629218560.79444,7490,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '7490', 'stage': 2}
1629218561.613571,7490,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.6128571428571429,0.7142857142857143]', 'worker-id': '7490', 'stage': 2}
1629218561.858435,7490,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '7490'}
1629218562.398946,7490,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '7490', 'stage': 2}
1629218563.563736,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218564.061612,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7314285714285714,0.8342857142857143]', 'worker-id': '7490', 'stage': 2}
1629218564.741249,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218565.710164,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8085714285714286,0.8314285714285714]', 'worker-id': '7490', 'stage': 2}
1629218565.710932,7490,{'stage': 2, 'action': 'cache connected count', 'object': 3, 'worker-id': '7490'}
1629218566.117238,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218568.287866,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218569.509552,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.88,0.45285714285714285]', 'worker-id': '7490', 'stage': 2}
1629218570.060044,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218572.860716,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.9171428571428571,0.49]', 'worker-id': '7490', 'stage': 2}
1629218573.267292,7490,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '7490'}
1629218573.386654,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218578.586408,7490,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '7490', 'stage': 2}
1629218579.044826,7490,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.5914285714285714,0.7128571428571429]', 'worker-id': '7490', 'stage': 2}
1629218582.638803,7490,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.8685714285714285,0.6285714285714286]', 'worker-id': '7490', 'stage': 2}
1629218583.709786,7490,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '7490', 'stage': 2}
1629218585.959527,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218586.741448,7490,{'stage': 2, 'action': 'cache connected count', 'object': 3, 'worker-id': '7490'}
1629218586.742333,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8442857142857143,0.6385714285714286]', 'worker-id': '7490', 'stage': 2}
1629218587.336078,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218591.361267,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8271428571428572,0.7171428571428572]', 'worker-id': '7490', 'stage': 2}
1629218592.453917,7490,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '7490'}
1629218593.359196,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218594.039792,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.9085714285714286,0.7857142857142857]', 'worker-id': '7490', 'stage': 2}
1629218594.267534,7490,{'stage': 2, 'action': 'cache connected count', 'object': 3, 'worker-id': '7490'}
1629218594.97108,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218595.798544,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8942857142857142,0.37857142857142856]', 'worker-id': '7490', 'stage': 2}
1629218596.609412,7490,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '7490'}
1629218596.611868,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218597.842989,7490,{'stage': 2, 'action': 'cache connected count', 'object': 3, 'worker-id': '7490'}
1629218597.844818,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8942857142857142,0.7742857142857142]', 'worker-id': '7490', 'stage': 2}
1629218598.608987,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218599.827477,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218600.407363,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8842857142857142,0.35714285714285715]', 'worker-id': '7490', 'stage': 2}
1629218601.365983,7490,{'stage': 2, 'action': 'cache connected count', 'object': 4, 'worker-id': '7490'}
1629218601.938885,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218610.954586,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218611.35497,7490,{'action': 'add-invalid-waypoint', 'target': 'UGV4', 'location': '[0.29428571428571426,0.68]', 'worker-id': '7490', 'stage': 2}
1629218613.884388,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218615.047148,7490,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.3028571428571429,0.6557142857142857]', 'worker-id': '7490', 'stage': 2}
1629218617.002264,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218617.568535,7490,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218620.125382,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 2}
1629218620.820802,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.21285714285714286,0.33714285714285713]', 'worker-id': '7490', 'stage': 2}
1629218645.763851,7490,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '7490', 'stage': 2}
1629218653.953289,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218654.923998,7490,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.26,0.5057142857142857]', 'worker-id': '7490', 'stage': 2}
1629218657.644848,7490,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218658.980961,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 2}
1629218659.68869,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.22285714285714286,0.3242857142857143]', 'worker-id': '7490', 'stage': 2}
1629218660.679467,7490,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '7490', 'stage': 2}
1629218663.765812,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218664.639716,7490,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.22714285714285715,0.5071428571428571]', 'worker-id': '7490', 'stage': 2}
1629218665.42208,7490,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218667.879596,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218668.333646,7490,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.2642857142857143,0.4757142857142857]', 'worker-id': '7490', 'stage': 2}
1629218669.932325,7490,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218670.630491,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 2}
1629218671.214616,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.1957142857142857,0.31857142857142856]', 'worker-id': '7490', 'stage': 2}
1629218672.226664,7490,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '7490', 'stage': 2}
1629218673.066672,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.19142857142857142,0.31]', 'worker-id': '7490', 'stage': 2}
1629218673.164342,7490,{'stage': 2, 'action': 'cache connected count', 'object': 5, 'worker-id': '7490'}
1629218673.362462,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218673.430615,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218673.453025,7490,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '7490', 'stage': 2}
1629218673.609162,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218673.608205,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218673.866838,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218673.867474,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218674.167404,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218674.168555,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218674.356075,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218674.355682,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218674.436438,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218688.352665,7490,{'stage': 2, 'action': 'stage-complete', 'object': 'distance-traveled:0,492.09000000000003,223.8899999999999,117.05000000000001,NaN,NaN,NaN,NaN,NaN', 'worker-id': '7490'}
1629218813.386086,7490,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '7490'}
1629218959.966649,7490,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '7490'}
1629218990.554168,7490,{'stage': 'SAGAT', 'action': 'side-panel-state', 'object': 'showing tutorial panel 1', 'worker-id': '7490'}
1629218990.556169,7490,{'stage': 'SAGAT', 'action': 'opened-page', 'worker-id': '7490'}
1629218992.276603,7490,{'stage': 'SAGAT', 'action': 'side-panel-state', 'object': 'showing tutorial panel 2', 'worker-id': '7490'}
1629218992.275167,7490,{'stage': 'SAGAT', 'action': 'side-panel-click', 'object': 'next button tutorial 1', 'worker-id': '7490'}
1629219072.578451,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219074.511241,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219075.01493,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219078.613235,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5228571428571429,0.97]', 'worker-id': '7490', 'stage': 3}
1629219091.140122,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219092.159773,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.4657142857142857,0.9571428571428572]', 'worker-id': '7490', 'stage': 3}
1629219098.416246,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219102.204615,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.45,0.98]', 'worker-id': '7490', 'stage': 3}
1629219112.510701,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.3585714285714286,0.9828571428571429]', 'worker-id': '7490', 'stage': 3}
1629219113.996809,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219118.785008,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.30142857142857143,0.9928571428571429]', 'worker-id': '7490', 'stage': 3}
1629219131.162523,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219140.114586,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219143.880596,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.47285714285714286,0.9842857142857143]', 'worker-id': '7490', 'stage': 3}
1629219153.550077,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219169.121412,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219171.714529,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.22142857142857142,0.8671428571428571]', 'worker-id': '7490', 'stage': 3}
1629219173.262151,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219174.409957,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219176.080244,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.22142857142857142,0.8671428571428571]', 'worker-id': '7490', 'stage': 3}
1629219198.236718,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.07571428571428572,0.76]', 'worker-id': '7490', 'stage': 3}
1629219217.391358,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219219.525783,7490,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV1', 'worker-id': '7490'}
1629219219.527144,7490,{'stage': 3, 'action': 'cache collected', 'cacheId': 4, 'worker-id': '7490'}
1629219223.37477,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.24285714285714285,0.9071428571428571]', 'worker-id': '7490', 'stage': 3}
1629219235.097366,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219240.934478,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.1957142857142857,0.32]', 'worker-id': '7490', 'stage': 3}
1629219243.636918,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219247.643246,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219249.361403,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.3914285714285714,0.6642857142857143]', 'worker-id': '7490', 'stage': 3}
1629219255.019139,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219256.043132,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.4714285714285714,0.75]', 'worker-id': '7490', 'stage': 3}
1629219262.878948,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219264.036386,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.3142857142857143,0.9528571428571428]', 'worker-id': '7490', 'stage': 3}
1629219266.329281,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.21142857142857144,0.9128571428571428]', 'worker-id': '7490', 'stage': 3}
1629219274.129985,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219277.94995,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.1757142857142857,0.9185714285714286]', 'worker-id': '7490', 'stage': 3}
1629219286.184692,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.3,0.9485714285714286]', 'worker-id': '7490', 'stage': 3}
1629219297.753062,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219301.317744,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.29,0.9828571428571429]', 'worker-id': '7490', 'stage': 3}
1629219309.619243,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.41,0.9971428571428571]', 'worker-id': '7490', 'stage': 3}
1629219311.712306,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219315.33815,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.30714285714285716,0.9928571428571429]', 'worker-id': '7490', 'stage': 3}
1629219319.820695,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.37,0.9857142857142858]', 'worker-id': '7490', 'stage': 3}
1629219328.65568,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5114285714285715,0.9842857142857143]', 'worker-id': '7490', 'stage': 3}
1629219350.296568,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5514285714285714,0.9414285714285714]', 'worker-id': '7490', 'stage': 3}
1629219353.801592,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219354.996603,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219355.69115,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5085714285714286,0.9785714285714285]', 'worker-id': '7490', 'stage': 3}
1629219356.506315,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5214285714285715,0.9771428571428571]', 'worker-id': '7490', 'stage': 3}
1629219360.490849,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219362.531198,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8414285714285714,0.9228571428571428]', 'worker-id': '7490', 'stage': 3}
1629219366.719647,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8728571428571429,0.8714285714285714]', 'worker-id': '7490', 'stage': 3}
1629219416.008199,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8942857142857142,0.8885714285714286]', 'worker-id': '7490', 'stage': 3}
1629219420.511568,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219421.55308,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8885714285714286,0.88]', 'worker-id': '7490', 'stage': 3}
1629219422.440136,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.88,0.9357142857142857]', 'worker-id': '7490', 'stage': 3}
1629219426.428802,7490,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV2', 'worker-id': '7490'}
1629219426.43115,7490,{'stage': 3, 'action': 'cache collected', 'cacheId': 3, 'worker-id': '7490'}
1629219432.967493,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.6228571428571429,0.9714285714285714]', 'worker-id': '7490', 'stage': 3}
1629219434.669811,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219435.904019,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.6571428571428571,0.9785714285714285]', 'worker-id': '7490', 'stage': 3}
1629219439.896495,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219441.153646,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7514285714285714,0.9514285714285714]', 'worker-id': '7490', 'stage': 3}
1629219450.034599,7490,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '7490', 'stage': 3}
1629219451.02289,7490,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8871428571428571,0.4042857142857143]', 'worker-id': '7490', 'stage': 3}
1629219461.859136,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
1629219462.68707,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5714285714285714,0.9328571428571428]', 'worker-id': '7490', 'stage': 3}
1629219470.331762,7490,{'stage': 3, 'action': 'cache returned', 'cacheId': 14, 'worker-id': '7490'}
1629219482.947599,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219484.488725,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.5842857142857143,0.94]', 'worker-id': '7490', 'stage': 3}
1629219504.331038,7490,{'stage': 3, 'action': 'cache returned', 'cacheId': 15, 'worker-id': '7490'}
1629219505.548958,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219508.292331,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8114285714285714,0.6457142857142857]', 'worker-id': '7490', 'stage': 3}
1629219532.980219,7490,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '7490', 'stage': 3}
1629219533.767089,7490,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.41714285714285715,0.6414285714285715]', 'worker-id': '7490', 'stage': 3}
1629219552.456865,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219554.570785,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8985714285714286,0.43]', 'worker-id': '7490', 'stage': 3}
1629219555.923937,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.9128571428571428,0.4471428571428571]', 'worker-id': '7490', 'stage': 3}
1629219571.30884,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219576.354103,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219577.104471,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.9,0.41714285714285715]', 'worker-id': '7490', 'stage': 3}
1629219582.543056,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.2257142857142857,0.3442857142857143]', 'worker-id': '7490', 'stage': 3}
1629219585.097188,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219587.713196,7490,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '7490', 'stage': 3}
1629219588.561404,7490,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.22142857142857142,0.32]', 'worker-id': '7490', 'stage': 3}
1629219590.001465,7490,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '7490', 'stage': 3}
1629219590.51718,7490,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.26571428571428574,0.5114285714285715]', 'worker-id': '7490', 'stage': 3}
1629219596.091825,7490,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8957142857142857,0.38142857142857145]', 'worker-id': '7490', 'stage': 3}
1629219597.136852,7490,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '7490', 'stage': 3}
1629219597.942927,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219598.428794,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8928571428571429,0.37]', 'worker-id': '7490', 'stage': 3}
1629219604.140535,7490,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV2', 'worker-id': '7490'}
1629219604.144737,7490,{'stage': 3, 'action': 'cache collected', 'cacheId': 2, 'worker-id': '7490'}
1629219605.678014,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219608.433177,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.5928571428571429,0.9328571428571428]', 'worker-id': '7490', 'stage': 3}
1629219617.603338,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.21714285714285714,0.3242857142857143]', 'worker-id': '7490', 'stage': 3}
1629219618.629469,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219619.564755,7490,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '7490', 'stage': 3}
1629219620.431871,7490,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.19,0.31142857142857144]', 'worker-id': '7490', 'stage': 3}
1629219624.437575,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219641.2813,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219642.658069,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7871428571428571,0.6557142857142857]', 'worker-id': '7490', 'stage': 3}
1629219643.158735,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219644.872432,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219646.002897,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219646.410589,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7842857142857143,0.6714285714285714]', 'worker-id': '7490', 'stage': 3}
1629219649.630802,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 3}
1629219650.465628,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7785714285714286,0.6485714285714286]', 'worker-id': '7490', 'stage': 3}
1629219653.639857,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8714285714285714,0.61]', 'worker-id': '7490', 'stage': 3}
1629219655.471144,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7685714285714286,0.65]', 'worker-id': '7490', 'stage': 3}
1629219660.3935,7490,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '7490', 'stage': 3}
1629219661.201545,7490,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.2057142857142857,0.33285714285714285]', 'worker-id': '7490', 'stage': 3}
1629219664.127259,7490,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.20714285714285716,0.29714285714285715]', 'worker-id': '7490', 'stage': 3}
1629219671.604157,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 3}
